VideoID,PublishDate,VideoType,ContentTopic,Impressions,ClickThroughRate_Pct,Views,AverageViewDuration_Sec,WatchTime_Hours,Likes,Comments,Shares,EngagementRate_Pct,EstimatedRevenue_INR
VID-7101155,08-06-2026,Short,Transfer Market,92483,32.7,30241,32,268.81,2144,96,182,8.01,997.35
VID-4720623,09-06-2026,Live Stream,Match Preview,13966,2.69,375,2760,287.5,21,4,6,8.27,371.39
VID-9152070,09-06-2026,Long-Form Video,Match Preview,57004,10.79,6150,346,591.08,471,53,183,11.5,1947.54
VID-4170881,10-06-2026,Long-Form Video,Managerial Tactics,93282,4.01,3740,196,203.62,212,29,142,10.24,1233.68
VID-9597410,10-06-2026,Short,Data Engineering in Sports,482016,67.65,326083,51,4619.51,13676,521,1695,4.87,8988.75
VID-4676284,12-06-2026,Short,Data Engineering in Sports,267372,65.29,174567,49,2376.05,5777,230,2945,5.13,8314.55
VID-5294951,13-06-2026,Short,Managerial Tactics,365822,44.89,164217,22,1003.55,4294,137,2772,4.39,5077.72
VID-5211872,13-06-2026,Long-Form Video,Match Preview,6337,9.07,574,424,67.6,32,4,6,7.32,240.62
VID-6738678,13-06-2026,Short,Match Preview,13730,32.35,4441,54,66.61,169,5,60,5.27,85.18
VID-3669829,14-06-2026,Short,Managerial Tactics,464167,55.51,257659,50,3578.6,17154,784,2324,7.86,12564.64
VID-1954368,14-06-2026,Long-Form Video,Managerial Tactics,87926,7.63,6708,516,961.48,449,47,231,10.84,2531.36
VID-9115736,14-06-2026,Short,Goalkeeper Analysis,425443,31.55,134227,50,1864.26,7984,363,2644,8.19,6151.06
VID-9629067,15-06-2026,Live Stream,Data Engineering in Sports,23435,5.43,1272,1007,355.81,164,27,13,16.04,2793.24
VID-1273799,16-06-2026,Short,Tactical Breakdown,490048,65.04,318727,19,1682.17,23205,269,4378,8.74,5729.09
VID-2085402,17-06-2026,Long-Form Video,Goalkeeper Analysis,127075,5.22,6633,197,362.97,523,51,197,11.62,2222.36
VID-7869505,17-06-2026,Long-Form Video,Tactical Breakdown,143029,11.24,16076,264,1178.91,986,93,536,10.05,6441.67
VID-4404306,19-06-2026,Short,Tactical Breakdown,469750,34.76,163285,19,861.78,7467,226,2177,6.04,6052.83
VID-6591637,19-06-2026,Long-Form Video,Match Preview,103708,6.97,7228,286,574.22,434,40,78,7.64,2352.37
VID-2487524,19-06-2026,Short,Goalkeeper Analysis,204840,56.42,115570,23,738.36,6669,236,1696,7.44,1575.46
VID-7320893,20-06-2026,Short,Goalkeeper Analysis,317180,41.89,132866,31,1144.12,9310,146,1268,8.07,6023.63
VID-3481785,20-06-2026,Short,Transfer Market,458824,63.58,291720,50,4051.67,22607,568,2019,8.64,9027.14
VID-1726247,20-06-2026,Short,Managerial Tactics,76962,65.69,50556,16,224.69,1565,47,969,5.11,2279.1
VID-8356624,21-06-2026,Short,Goalkeeper Analysis,146990,52.36,76963,40,855.14,2072,103,1424,4.68,2934.78
VID-8342628,21-06-2026,Long-Form Video,Transfer Market,95127,9.57,9103,218,551.24,840,125,291,13.8,2523.39
VID-8532985,22-06-2026,Short,Managerial Tactics,22516,68.14,15342,15,63.92,808,19,247,7,573.93
VID-3166341,23-06-2026,Long-Form Video,Transfer Market,32156,9.87,3173,548,483,177,21,103,9.49,890.03
VID-7667179,25-06-2026,Short,Managerial Tactics,303575,48.83,148235,21,864.7,5361,152,1425,4.68,3718.87
VID-8403822,26-06-2026,Short,Transfer Market,250158,69.38,173559,26,1253.48,12968,334,1428,8.49,6581
VID-4640548,26-06-2026,Long-Form Video,Managerial Tactics,77317,3.76,2907,357,288.28,163,22,41,7.77,1027.6
VID-3284710,26-06-2026,Short,Match Preview,309580,71.16,220297,32,1958.2,14227,189,3826,8.28,5061.43
VID-5008198,26-06-2026,Short,Data Engineering in Sports,423974,65.2,276431,33,2533.95,15981,548,3760,7.34,9235.22
VID-1963804,27-06-2026,Short,Transfer Market,219955,33.64,73992,26,534.39,2551,103,1037,4.99,3021.68
VID-2541259,27-06-2026,Short,Data Engineering in Sports,189504,62.93,119254,31,1026.91,7381,324,932,7.24,4324.14
VID-6779901,28-06-2026,Short,Match Preview,93774,32.19,30185,52,436.01,2072,56,358,8.24,439.86
VID-1917360,28-06-2026,Short,Data Engineering in Sports,236361,42.53,100524,35,977.32,6279,278,1656,8.17,4319.52
VID-4970116,28-06-2026,Short,Transfer Market,49070,31,15211,50,211.26,306,3,270,3.81,455.69
VID-5147943,29-06-2026,Short,Goalkeeper Analysis,211015,74.55,157311,17,742.86,3197,88,938,2.68,4479.74
VID-2635319,29-06-2026,Long-Form Video,Managerial Tactics,34016,6.79,2309,378,242.44,129,13,51,8.36,598.57
VID-2687673,29-06-2026,Long-Form Video,Tactical Breakdown,31382,4.85,1522,552,233.37,76,6,48,8.54,516.73
VID-8021271,30-06-2026,Long-Form Video,Goalkeeper Analysis,122468,11.23,13753,545,2082.05,1141,115,499,12.76,2366.31
VID-7613244,01-07-2026,Long-Form Video,Match Preview,130296,5.44,7088,521,1025.79,453,24,116,8.37,2219.48
VID-8121771,01-07-2026,Short,Goalkeeper Analysis,207179,33.59,69591,51,985.87,4023,70,918,7.2,3416.04
VID-9200780,01-07-2026,Short,Goalkeeper Analysis,42302,35.76,15127,39,163.88,741,27,177,6.25,495.37
